propertyCode,url,address_search,price_search,details_search,description_search,source_page,scraped_at,seed_url,seed_label
89716340,https://www.idealista.com/en/inmueble/89716340/,"Flat / apartment in Paseo Josep Carner, 47, Zona Franca - Port, Barcelona","295,000 €",Parking included 3 bed. 70 m² Ground floor exterior without lift | Parking included | 3 bed. | 70 m² | Ground floor exterior without lift,"Do not hesitate to visit this fantastic 70 m2 apartment, next to the park of Montjüic and the port of Barcelona, a very square apartment with great possibilities for reform, distributed in 3 rooms (two of them double) with dining room, and the bathroom is renovated with separate shower and kitchen to reform. The proper",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110858222,https://www.idealista.com/en/inmueble/110858222/,"Studio in Calle de Lafont, El Poble Sec - Parc de Montjuïc, Barcelona","178,000 €",32 m² 1st floor exterior without lift | 32 m² | 1st floor exterior without lift,"Fantastic studio in the Poble Sec neighborhood. It has a large open-plan living area with a kitchenette and access to a large sunny terrace. Bathroom with shower, and access to an interior patio. With an ENERGY CERTIFICATE and HABITABILITY CERTIFICATE, it allows you to live in the property and be eligible for all types",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110997084,https://www.idealista.com/en/inmueble/110997084/,"Flat / apartment in La Font de la Guatlla, Barcelona","220,000 €",1 bed. 34 m² 7th floor exterior with lift | 1 bed. | 34 m² | 7th floor exterior with lift,"Property in good condition, with a concierge, two elevators. With the possibility of parking in the same building. Very cozy studio with many renovation possibilities. With certificate of occupancy. Idealista Description Penthouse studio with terrace and direct sun in Font de la Guatlla. Unique opportunity in one of th",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110132026,https://www.idealista.com/en/inmueble/110132026/,"Flat / apartment in Gran Via de les Corts Catalanes, Hostafrancs, Barcelona","560,000 €",4 bed. 96 m² 4th floor exterior with lift | 4 bed. | 96 m² | 4th floor exterior with lift,"Andor Home presents this apartment with a tourist license on Gran Via de les Corts Catalanes in the La Font de la Guatlla neighborhood. This property consists of 96m2 built, distributed in two double bedrooms (one with access to a balcony) and two single bedrooms (one with access to a gallery), a complete bathroom wit",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
109724887,https://www.idealista.com/en/inmueble/109724887/,"Flat / apartment in Rr Blanca, La Bordeta, Barcelona","359,000 €",3 bed. 90 m² 2nd floor exterior with lift | 3 bed. | 90 m² | 2nd floor exterior with lift,"Bright apartment for sale in Barcelona! Riera Blanca – Sants Area Main features: 90 m² of surface area 3 bedrooms (2 double + 1 single) 2 complete and functional bathrooms Equipped independent kitchen + utility room Exterior balcony with natural light Wooden loft throughout the hallway, ideal for storage Central heati",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
108648801,https://www.idealista.com/en/inmueble/108648801/,"Duplex in Calle del Tenor Masini, 77, Sants, Barcelona","620,000 €",6 bed. 84 m² Ground floor exterior without lift | 6 bed. | 84 m² | Ground floor exterior without lift,"IDEAL FOR INVESTORS. Incredible duplex located in the Sants neighborhood bordering Les Corts, recently renovated. It is an apartment consisting of 6 rooms, all of them double, intended for student rentals. It consists of 4 bedrooms and 2 bathrooms located upstairs, and downstairs a spacious living-dining room, fully eq",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
109812742,https://www.idealista.com/en/inmueble/109812742/,"Flat / apartment in Calle de Sants, 229, Sants, Barcelona","495,000 €",4 bed. 92 m² 6th floor interior with lift | 4 bed. | 92 m² | 6th floor interior with lift,"Renovated and bright 4-bedroom apartment with balcony and views – ready to move in! Spacious, fully renovated, very bright and sunny apartment for sale with a comfortable and functional layout. It has 4 bedrooms (1 double and 3 single) and 2 bathrooms, ideal for families or those who need extra space to work from home",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
109261746,https://www.idealista.com/en/inmueble/109261746/,"Flat / apartment in Calle Nou de la Rambla, El Poble Sec - Parc de Montjuïc, Barcelona","245,000 €",2 bed. 61 m² 4th floor exterior without lift | 2 bed. | 61 m² | 4th floor exterior without lift,"2 rented apartments for sale in Sants-Montjuïc Ideal for investors We have two apartments rented until 2027. 4th floor, 2nd apartment 61.08 m2 - Rent: 11/01/2022 to 10/31/27 - Monthly rent: €772.38 Sale price with profitability: €245,000 4th floor, 4th apartment 59.71 m2 - Rent: 11/01/23 to 10/31/28 - Monthly rent:",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
111131721,https://www.idealista.com/en/inmueble/111131721/,"Flat / apartment in Calle de la Torre d'En Damians, Hostafrancs, Barcelona","145,000 €",1 bed. 34 m² 1st floor exterior without lift | 1 bed. | 34 m² | 1st floor exterior without lift,"Housing with HABITABILITY CERTIFICATE! **EXCELLENT OPPORTUNITY IN SANTS** Discover this charming loft-style studio in the vibrant Sants area, just a few steps from Plaza España and Sants station. With 34 m² built, this space is perfect for a single person or a couple looking for comfort and style in an unbeatable loc",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
101747503,https://www.idealista.com/en/inmueble/101747503/,"Flat / apartment in El Poble Sec - Parc de Montjuïc, Barcelona","214,470 €",3 bed. 65 m² 2nd floor | 3 bed. | 65 m² | 2nd floor,""".",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110670463,https://www.idealista.com/en/inmueble/110670463/,"Flat / apartment in Calle d'Elkano, El Poble Sec - Parc de Montjuïc, Barcelona","195,000 €",1 bed. 84 m² Ground floor exterior without lift | 1 bed. | 84 m² | Ground floor exterior without lift,"Flat for sale in Barcelona, with 904 ft² and 1 rooms and 1 bathrooms.",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
107221414,https://www.idealista.com/en/inmueble/107221414/,"Flat / apartment in Sants, Barcelona","150,000 €",1 bed. 35 m² exterior without lift | 1 bed. | 35 m² | exterior without lift,"Apartment for sale with tenant and current lease, ideal for investors seeking immediate returns. Current rent: €610/month Lease ends: September 1, 2030 3rd floor – Building without elevator The apartment is located in a very quiet residential area of the Sants neighborhood, surrounded by quiet streets and a family-fr",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
111156041,https://www.idealista.com/en/inmueble/111156041/,"Flat / apartment in Calle de Carrera, 2, El Poble Sec - Parc de Montjuïc, Barcelona","229,000 €",1 bed. 47 m² 1st floor exterior with lift | 1 bed. | 47 m² | 1st floor exterior with lift,"CALLS ONLY 622* 783* 569* Renovated, practical, and well-located studio next to Av. Paral·lel Cozy studio of approximately 43-45 m² for sale, renovated 8 years ago and in excellent condition, located in a building with an elevator in the Sants-Montjuïc district, a few meters from Avinguda del Paral·lel. The property",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
104967954,https://www.idealista.com/en/inmueble/104967954/,"Flat / apartment in Gran Via de les Corts Catalanes, La Font de la Guatlla, Barcelona","275,000 €",4 bed. 94 m² 1st floor exterior with lift | 4 bed. | 94 m² | 1st floor exterior with lift,"For investors Currently rented until December 2026, rent 706.60EUR/month. **Exclusive Apartment for Sale in Sants-Montjuïc, Barcelona** We present an extraordinary apartment for sale located in one of Barcelona's most emblematic neighborhoods: La Font de la Guatlla, in the Sants-Montjuïc area. This is a magnificent",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
109804909,https://www.idealista.com/en/inmueble/109804909/,"Flat / apartment in La Bordeta, Barcelona","385,000 €",3 bed. 96 m² Mezzanine exterior with lift | 3 bed. | 96 m² | Mezzanine exterior with lift,"Discover your new home in an unbeatable location! SOLUCION INMOBILIARIA presents this spectacular renovated apartment, located a few meters from Rambla Badal and metro L1. This apartment is perfect for those looking for comfort and style. With 96 m² built, it has three spacious bedrooms, including a master suite with",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
111000771,https://www.idealista.com/en/inmueble/111000771/,"Flat / apartment in La Font de la Guatlla, Barcelona","450,000 €",3 bed. 89 m² 3rd floor exterior with lift | 3 bed. | 89 m² | 3rd floor exterior with lift,"Spectacular 89 m² apartment renovated 4 years ago with minimalist taste and ready to move into in a privileged location next to the emblematic Plaza España. This bright home stands out for its excellent south-west orientation, which provides light for most of the day until sunset. Upon entering, a modern open-concept l",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110971621,https://www.idealista.com/en/inmueble/110971621/,"Flat / apartment in Calle de Magalhães, El Poble Sec - Parc de Montjuïc, Barcelona","230,000 €",3 bed. 56 m² 3rd floor exterior without lift | 3 bed. | 56 m² | 3rd floor exterior without lift,"Bright home located on the third real floor of a beautiful corner building with chb 00392926001 and cee6yklrs30w. Distributed in three bedrooms, independent kitchen, distributor living room and full bathroom, all rooms with exterior ventilation.",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110957553,https://www.idealista.com/en/inmueble/110957553/,"Flat / apartment in Plaza de sant, Nn, Sants, Barcelona","270,000 €",2 bed. 48 m² 3rd floor exterior without lift | 2 bed. | 48 m² | 3rd floor exterior without lift,"Apartment for sale in the quiet Sants neighborhood of Barcelona, just a ten-minute walk from Sants train station. Located on the third floor of a building without an elevator, it features two bedrooms, a living-dining room, a kitchen, a pantry, a bathroom, and a small balcony. It boasts abundant natural light, air cond",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110105532,https://www.idealista.com/en/inmueble/110105532/,"Flat / apartment in El Poble Sec - Parc de Montjuïc, Barcelona","250,000 €",2 bed. 136 m² Ground floor exterior without lift | 2 bed. | 136 m² | Ground floor exterior without lift,"We present this spacious and modern, recently renovated premises with 117 m² of usable space, contemporary design, and quality finishes. Located in the Poble Sec neighborhood (Barcelona), it offers comfort, spaciousness, and a very practical layout. It features 2 bedrooms, 1 full bathroom, air conditioning, an equippe",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
110326515,https://www.idealista.com/en/inmueble/110326515/,"Flat / apartment in Sants - Badal, Barcelona","287,000 €",3 bed. 62 m² 1st floor with lift | 3 bed. | 62 m² | 1st floor with lift,"Apartment for sale in Sants-Badal Calle Miguel Ángel, Barcelona Cozy apartment in the Sants-Badal neighborhood, a quiet, familiar and very well connected area. Ideal home for those looking for a practical home in an environment with all services at street level. The apartment has 3 bedrooms (1 double of 10 m² and 2 s",https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/pagina-33.htm,2026-04-17T16:43:21+00:00,https://www.idealista.com/en/venta-viviendas/barcelona/sants-montjuic/,sants-montjuic
